species,lon,lat
Pacific,-84.6841625,10.0427085
Pacific,-86.036346,11.9455821
Pacific,-85.358388,10.162315
Pacific,-84.4555186,9.9232607
Pacific,-85.1610653,9.6443978
Pacific,-84.9950025,10.2421225
Pacific,-85.1520381,9.6328296
Pacific,-85.129877,10.229649
Pacific,-85.381898,10.480201
Pacific,-85.012501,9.767388
Pacific,-85.5622568,10.7901832
Pacific,-85.61225,10.882594
Pacific,-84.5618963,10.0548112
Pacific,-85.5944787,11.1223424
Pacific,-85.6264865,10.4223012
Pacific,-85.7164425,10.9181538
Pacific,-85.0163269,10.2091501
Pacific,-85.760765,10.06123
Pacific,-85.1162074,10.3228486
Pacific,-84.9422979,10.0594508
Pacific,-84.6482983,9.8900732
Pacific,-85.629575,9.961509
Pacific,-85.555982,10.670175
Pacific,-86.2123252,12.0317261
Pacific,-85.6301833,9.9178098
Pacific,-85.2946621,9.9078375
Pacific,-86.3607835,12.1538218
Pacific,-85.7489149,10.0601251
Pacific,-85.0529836,10.2759198
Pacific,-86.1437656,11.8388837
Pacific,-85.1991919,9.6809749
Pacific,-85.03539,10.196481
Pacific,-84.9502252,9.8243054
Pacific,-85.597871,10.566542
Pacific,-85.2012635,9.6999088
Pacific,-85.5024773,10.2549595
Pacific,-85.4242442,10.0321469
Pacific,-85.461762,10.63922
Pacific,-84.553599,9.901579
Pacific,-85.4700256,10.0419944
Pacific,-84.9944996,10.3300997
Pacific,-85.1958571,10.4674127
Pacific,-84.9700681,10.2788411
Pacific,-84.9731631,10.2898524
Pacific,-85.809881,10.395697
Pacific,-85.1832002,10.1869804
Pacific,-85.1737635,9.6690634
Pacific,-84.970768,9.835202
Pacific,-84.9134535,10.0446403
Pacific,-84.8644628,10.1833562
Pacific,-85.2740339,9.8826874
Pacific,-84.469333,9.940068
Pacific,-84.6156049,9.94518
Pacific,-85.4146501,10.0868607
Pacific,-85.680904,9.982893
Pacific,-85.09969,9.597255
Pacific,-85.600597,10.481344
Pacific,-84.9929,9.84194
Pacific,-84.615135,9.984523
Pacific,-85.278475,10.246504
Pacific,-85.255207,9.93643
Pacific,-85.3962998,10.7305853
Pacific,-85.535852,10.134542
Pacific,-85.1966728,10.0373152
Pacific,-84.9282774,10.3126071
Pacific,-84.6254147,10.0031683
Pacific,-85.443635,9.8685234
Pacific,-84.905436,9.8080332
Pacific,-85.498558,10.118838
Pacific,-85.9768795,11.8610203
Pacific,-84.635945,9.898841
Pacific,-85.551175,11.233085
Pacific,-84.6111156,9.9540458
Pacific,-85.483696,10.128238
Pacific,-85.4875183,10.7301283
Pacific,-85.0104149,10.2865301
Pacific,-85.2852351,9.875932
Pacific,-86.2364031,11.9691993
Pacific,-85.3786794,10.7049405
Pacific,-85.1119525,9.6121057
Pacific,-85.0996722,9.6876193
Pacific,-85.107878,9.661337
Pacific,-84.592526,9.841561
Pacific,-85.103733,9.589301
Pacific,-84.9227029,10.326331
Pacific,-85.333357,10.76406
Pacific,-84.6441233,10.1095135
Pacific,-84.6067351,10.0874521
Pacific,-85.0805283,9.6551829
Pacific,-84.5004581,9.9924827
Pacific,-85.121529,9.65122
Pacific,-84.4524239,9.9792622
Pacific,-85.468279,10.926572
Pacific,-86.326101,12.0108944
