species,lon,lat
Peninsula,-88.303362,20.644421
Peninsula,-90.0084972,20.892815
Peninsula,-89.5832921,21.0011237
Peninsula,-88.8822811,19.9539962
Peninsula,-88.01317,21.1601917
Peninsula,-89.615833,20.922787
Peninsula,-90.0087458,20.4620025
Peninsula,-89.5883714,20.5803881
Peninsula,-88.700588,17.5167696
Peninsula,-89.68333333,19.51666667
Peninsula,-88.178592,20.958759
Peninsula,-89.998427,20.441744
Peninsula,-89.2192777,20.7724164
Peninsula,-89.8298836,21.0021505
Peninsula,-89.4727092,21.258552
Peninsula,-89.5866173,20.7988322
Peninsula,-88.3382808,17.4670433
Peninsula,-89.217675,20.7627651
Peninsula,-89.2692317,21.0523697
Peninsula,-89.444344,18.398714
Peninsula,-88.283684,18.1750335
Peninsula,-89.2884636,20.5505089
Peninsula,-89.456364,20.8801472
Peninsula,-88.884245,19.880969
Peninsula,-89.5902825,20.7886868
Peninsula,-86.8591293,20.9790211
Peninsula,-88.8504765,19.925556
Peninsula,-88.6860516,18.0050348
Peninsula,-88.3773708,20.6288483
Peninsula,-88.9128865,21.3496752
Peninsula,-89.331094,21.185252
Peninsula,-88.5367477,17.7338084
Peninsula,-87.8747061,21.4279629
Peninsula,-88.1695211,21.1934393
Peninsula,-89.1713803,20.8516987
Peninsula,-89.205884,20.754987
Peninsula,-88.513376,17.755817
Peninsula,-88.3202485,21.1512648
Peninsula,-88.1308758,21.474551
Peninsula,-88.5360457,20.7198113
Peninsula,-89.902467,18.517617
Peninsula,-89.6479498,21.1563155
Peninsula,-89.2898899,19.7345686
Peninsula,-88.5495687,20.6644291
Peninsula,-89.6995031,21.1690554
Peninsula,-88.1988055,20.7279199
Peninsula,-87.1490479,20.6636261
Peninsula,-89.3305149,20.7438944
Peninsula,-87.114552,21.030584
Peninsula,-89.00571,20.605503
Peninsula,-88.3341896,18.3056917
Peninsula,-88.294604,20.993785
Peninsula,-89.2721034,20.7110633
Peninsula,-88.7074921,19.5952953
Peninsula,-88.6006929,17.7399949
Peninsula,-88.512754,17.9615227
Peninsula,-87.7038772,21.2515339
Peninsula,-88.6367782,18.0588022
Peninsula,-87.4220075,20.941804
Peninsula,-88.3444071,18.3115698
Peninsula,-87.3286196,21.3713989
Peninsula,-88.2331283,18.8995211
Peninsula,-88.1584512,20.1529687
Peninsula,-89.294133,19.781113
Peninsula,-88.159079,19.281567
Peninsula,-89.0896567,21.150705
Peninsula,-88.999846,21.234493
Peninsula,-89.492503,20.024905
Peninsula,-88.1866604,20.9305985
Peninsula,-88.7011493,17.5757194
Peninsula,-89.7555793,21.0497726
Peninsula,-89.39718,20.74431
Peninsula,-88.3787937,18.7166845
Peninsula,-87.8520877,21.035245
Peninsula,-88.548268,20.784021
Peninsula,-86.954864,21.085135
Peninsula,-89.608439,21.248748
Peninsula,-89.681565,20.90677
Peninsula,-88.8200735,18.6456586
Peninsula,-89.711969,20.595069
Peninsula,-89.213809,19.8841
Peninsula,-88.5479875,18.0229927
Peninsula,-89.7196246,21.1350186
Peninsula,-89.6013667,20.4973047
Peninsula,-89.2739676,20.7308349
Peninsula,-88.3898163,20.7586822
Peninsula,-90.4268776,19.6549275
Peninsula,-89.7747803,20.3523525
Peninsula,-89.3230416,20.5562012
Peninsula,-87.2605741,20.499406
Peninsula,-90.182004,17.2791857
Peninsula,-89.5776299,20.9477032
Peninsula,-89.753828,20.667704
Peninsula,-89.7572708,20.3800325
Peninsula,-88.9035988,19.8622297
Peninsula,-90.39938,20.839086
Peninsula,-88.4588842,20.6190342
Peninsula,-89.5835924,20.4123732
Peninsula,-90.1207963,20.3936884
Peninsula,-86.9088708,20.9239085
Peninsula,-89.6333147,20.8365765
Peninsula,-87.6894593,21.4808257
Peninsula,-87.6360297,19.7937758
Peninsula,-89.0078965,20.5966486
Peninsula,-90.602966,19.7934979
Peninsula,-86.9681502,20.859447
Peninsula,-90.02755556,20.88113888
Peninsula,-89.7042774,20.6246475
Peninsula,-89.7538,21.1301
Peninsula,-88.16611,21.292922
Peninsula,-89.3064786,20.5351269
Peninsula,-89.3150177,20.5349096
Peninsula,-89.3290186,20.6952645
Peninsula,-89.6227811,20.8689677
Peninsula,-89.8250565,20.3595556
Peninsula,-88.1146431,20.7259331
Peninsula,-88.5050011,20.5725417
Peninsula,-89.4635575,20.9209462
Peninsula,-88.7864342,17.8267569
Peninsula,-89.3586842,21.1549581
Peninsula,-91.1266473,18.3153806
Peninsula,-89.5808029,20.3684461
Peninsula,-89.5692197,20.9163627
Peninsula,-88.636324,18.087966
Peninsula,-89.4958302,20.9219521
Peninsula,-90.29965,20.98952
Peninsula,-88.6066675,18.0951944
Peninsula,-88.1922407,21.163008
Peninsula,-90.3521509,19.9146719
Peninsula,-88.5222101,20.5633473
Peninsula,-88.1584167,21.1505262
Peninsula,-88.2310402,20.7440644
Peninsula,-87.1388262,21.0089202
Peninsula,-88.83284,17.90484
Peninsula,-88.824432,18.521464
Peninsula,-87.373739,20.31884
Peninsula,-87.1949059,20.9811457
Peninsula,-88.2800449,20.6506496
Peninsula,-88.8666058,19.8969376
Peninsula,-87.626751,21.2556582
Peninsula,-88.2051484,18.3048664
Peninsula,-87.4385709,21.266268
Peninsula,-88.575801,18.2680138
Peninsula,-87.4454276,20.1806934
Peninsula,-88.093661,19.846092
Peninsula,-87.3529863,21.3841052
Peninsula,-89.7418189,21.1318618
Peninsula,-88.988029,21.343023
Peninsula,-88.5814789,18.2409113
Peninsula,-88.308295,18.299599
Peninsula,-89.7863812,21.1383986
Peninsula,-89.846705,20.997416
Peninsula,-89.6158232,21.257839
Peninsula,-88.8618985,21.0460596
Peninsula,-88.916318,19.850125
Peninsula,-89.1666,18.2666
Peninsula,-88.581561,18.2146288
