species,lon,lat
Gulf,-97.7444601,26.6596556
Gulf,-98.6786515,25.6537816
Gulf,-98.1626272,26.4793139
Gulf,-98.306694,26.1717697
Gulf,-97.874347,27.258128
Gulf,-98.779209,27.254106
Gulf,-97.59,25.33833333
Gulf,-98.316507,26.19995
Gulf,-99.1717,22.6282
Gulf,-99.0501747,29.7125308
Gulf,-97.7013494,26.7721022
Gulf,-96.7774916,18.685846
Gulf,-96.781201,19.444462
Gulf,-99.2652512,24.8404901
Gulf,-100.9767795,29.5733451
Gulf,-97.9004145,27.8621741
Gulf,-98.2672601,26.1999306
Gulf,-100.1281792,25.8373254
Gulf,-97.4321812,26.159698
Gulf,-99.2298889,27.442478
Gulf,-97.2966,19.9431
Gulf,-99.3468239,22.5702244
Gulf,-100.027343,25.249312
Gulf,-100.0693947,29.5234931
Gulf,-97.9868587,23.8101405
Gulf,-99.3999,28.8705
Gulf,-98.8554847,27.7744432
Gulf,-99.617157,22.4271934
Gulf,-99.0984635,23.2385779
Gulf,-98.481445,26.340187
Gulf,-97.8607178,28.5386874
Gulf,-98.3327866,26.1384105
Gulf,-99.4393698,27.2224407
Gulf,-96.9790334,18.6622156
Gulf,-98.2242966,22.8666853
Gulf,-100.460942,25.619911
Gulf,-98.0696297,26.3856213
Gulf,-99.200663,28.7927368
Gulf,-99.2424631,23.0446291
Gulf,-97.9042511,28.5105336
Gulf,-97.7288818,27.335785
Gulf,-97.832222,27.5493723
Gulf,-99.792445,28.934753
Gulf,-97.6067877,28.3720688
Gulf,-97.877716,28.643007
Gulf,-99.673401,26.810711
Gulf,-99.7393799,29.6139087
Gulf,-98.924444,22.140278
Gulf,-100.599016,29.670183
Gulf,-100.3282268,25.6203254
Gulf,-98.596057,28.052564
Gulf,-99.3487423,22.5833305
Gulf,-97.9093409,27.5183197
Gulf,-99.2697144,26.8583801
Gulf,-99.7971767,25.72327
Gulf,-97.6860094,27.2970211
Gulf,-98.6690812,27.3526009
Gulf,-97.9603397,20.3095132
Gulf,-99.5762582,29.8155087
Gulf,-97.455176,26.145925
Gulf,-98.208975,28.028014
Gulf,-97.935011,28.091547
Gulf,-97.8181701,27.5232649
Gulf,-95.0556281,18.1206134
Gulf,-97.7046452,26.5334672
Gulf,-94.8299485,17.717565
Gulf,-99.0182,28.14487
Gulf,-97.9330231,28.5994383
Gulf,-97.5023746,28.9097983
Gulf,-100.167208,25.416399
Gulf,-98.942222,22.119444
Gulf,-98.137958,27.369586
Gulf,-99.19194,23.09944
Gulf,-98.737615,25.6772159
Gulf,-94.7623637,17.2036184
Gulf,-97.4540144,27.6011937
Gulf,-99.6995544,29.5268654
Gulf,-100.2336209,29.4220464
Gulf,-99.451104,27.428631
Gulf,-97.7723229,26.1039435
Gulf,-99.5636415,29.7596833
Gulf,-98.142079,26.1984912
Gulf,-99.6186662,29.7288956
Gulf,-98.7296677,26.3595735
Gulf,-100.1224799,25.4122416
Gulf,-97.502558,26.3144779
Gulf,-98.3678395,28.5376238
Gulf,-97.243166,20.3956513
Gulf,-98.1311,28.50268
Gulf,-97.904839,28.804472
Gulf,-94.9026489,17.0997767
Gulf,-97.533935,26.49521
Gulf,-99.858007,28.96206
Gulf,-100.4083765,29.5775338
Gulf,-98.464157,26.251366
Gulf,-98.507794,26.261685
Gulf,-98.1738281,27.9289008
Gulf,-99.7526331,29.6309882
Gulf,-98.0873667,28.78675
Gulf,-100.1267419,25.3920199
Gulf,-99.35,24.616667
Gulf,-98.710019,26.825612
Gulf,-98.0579386,26.4485644
Gulf,-98.7940783,25.6981983
Gulf,-98.0641977,27.7888887
Gulf,-97.790967,27.909051
Gulf,-98.258034,26.352243
Gulf,-99.1216979,26.78136
Gulf,-97.57011,26.01264
Gulf,-97.2437668,25.9642182
Gulf,-99.172554,23.2514405
Gulf,-99.034903,21.9501309
Gulf,-100.1605338,25.4557653
Gulf,-97.861973,28.8162699
Gulf,-99.2168856,23.0332158
Gulf,-99.8230219,29.2503346
Gulf,-99.9583858,29.3530606
Gulf,-99.3942322,27.3536079
Gulf,-96.9509909,19.1320459
Gulf,-98.6170679,29.6242311
Gulf,-98.0239812,26.4368428
Gulf,-97.463341,27.897096
Gulf,-97.361326,27.726337
Gulf,-97.51986,25.97973
Gulf,-98.3387747,21.2316912
Gulf,-99.8862255,25.2062225
Gulf,-96.772324,18.654577
Gulf,-98.7647857,29.4935321
