species,lon,lat
Gulf,-98.397248,27.594589
Gulf,-96.933333,19.383333
Gulf,-97.8904796,27.5309264
Gulf,-99.749367,29.370576
Gulf,-99.1072583,29.062289
Gulf,-97.3174666,28.1166942
Gulf,-97.7157911,27.3119264
Gulf,-97.7007826,28.3134586
Gulf,-98.0504775,28.9471627
Gulf,-97.681395,27.218031
Gulf,-96.4804554,19.3422304
Gulf,-99.9583858,29.3530606
Gulf,-98.2050862,26.4619845
Gulf,-99.0902588,26.4955313
Gulf,-98.68032,25.7205817
Gulf,-97.397679,26.1368623
Gulf,-96.9162369,19.5105558
Gulf,-97.817338,28.364878
Gulf,-99.066,21.273
Gulf,-96.1243767,17.8977439
Gulf,-99.520563,24.902308
Gulf,-97.5059022,25.7559249
Gulf,-98.0641977,27.7888887
Gulf,-96.9240475,18.9036346
Gulf,-100.1474054,25.8745839
Gulf,-98.055918,26.506459
Gulf,-96.42577778,19.59886111
Gulf,-96.3285873,17.7411114
Gulf,-98.2728295,25.5445065
Gulf,-97.8777741,26.1854496
Gulf,-98.5727692,28.9642941
Gulf,-99.1172791,23.0186812
Gulf,-98.3274139,26.7851917
Gulf,-98.3328885,26.1619478
Gulf,-98.965,22.229722
Gulf,-99.9954571,25.9148603
Gulf,-98.5776293,26.6523482
Gulf,-97.3341894,28.2478024
Gulf,-99.424034,27.037409
Gulf,-98.3304537,26.1814355
Gulf,-97.6263766,26.5120538
Gulf,-98.9277649,22.2566903
Gulf,-99.8517323,28.5209523
Gulf,-98.1725778,26.2997056
Gulf,-96.8935,19.51368
Gulf,-98.3914948,28.4677481
Gulf,-97.59,25.33833333
Gulf,-96.33839,17.6538
Gulf,-98.1910372,28.4624663
Gulf,-99.8176575,29.2330845
Gulf,-96.5409462,19.1760491
Gulf,-99.2697144,26.8583801
Gulf,-97.716883,20.5430328
Gulf,-100.2786589,25.5669565
Gulf,-98.064046,26.593091
Gulf,-98.2155287,27.1897469
Gulf,-99.4212081,21.9268588
Gulf,-99.8689255,25.1168522
Gulf,-98.8384795,26.4527273
Gulf,-96.693353,19.0553941
Gulf,-99.102803,26.579971
Gulf,-95.019128,18.372676
Gulf,-98.123736,26.13219
Gulf,-99.3609,27.2035
Gulf,-99.3640081,22.5698269
Gulf,-99.8945618,29.1818405
Gulf,-97.446177,25.8991866
Gulf,-99.5521832,27.6216802
Gulf,-98.146105,26.086542
Gulf,-97.830205,27.4648895
Gulf,-100.5382227,29.1283216
Gulf,-99.0762177,21.567567
Gulf,-98.3866882,28.6753021
Gulf,-98.78021,27.048382
Gulf,-100.2358246,29.4754701
Gulf,-99.655652,29.8429891
Gulf,-95.12009,18.55845
Gulf,-100.038137,29.996761
Gulf,-99.13215,28.18986
Gulf,-98.7222717,25.72839
Gulf,-99.3450744,24.6628844
Gulf,-101.1710358,29.6850701
Gulf,-97.8523016,26.1874182
Gulf,-98.316507,26.19995
Gulf,-96.2898874,17.7563706
Gulf,-97.4961246,26.0361151
Gulf,-98.614239,27.905129
Gulf,-100.19994,29.41714
Gulf,-98.193698,28.485373
Gulf,-97.086525,20.4118906
Gulf,-98.958333,22.294444
Gulf,-98.9575,22.271389
Gulf,-98.5806504,27.9122138
Gulf,-99.38215,27.3347869
Gulf,-98.6221355,26.8313609
Gulf,-96.782226,19.41277
Gulf,-98.2249832,26.8926791
Gulf,-95.0231714,18.437196
Gulf,-100.9498501,29.3633263
Gulf,-99.6844482,28.5036952
Gulf,-100.0579064,29.7296957
Gulf,-97.874347,27.258128
Gulf,-98.18799,28.40963
Gulf,-100.4479766,29.6289247
Gulf,-98.940555,22.132778
Gulf,-99.5747566,24.8349988
Gulf,-100.9767795,29.5733451
Gulf,-98.9989704,23.3969042
Gulf,-98.7382078,27.2335683
Gulf,-99.324135,24.6675894
Gulf,-97.7893059,27.2215856
Gulf,-98.31122,26.145562
Gulf,-98.803231,29.235727
Gulf,-100.0950599,25.7811785
Gulf,-99.1315913,22.9848862
Gulf,-96.8958468,19.0491112
Gulf,-99.995641,29.550254
Gulf,-97.3310566,25.9841258
Gulf,-99.1049194,29.5460846
Gulf,-97.6872461,27.9642024
Gulf,-97.2248731,26.0497949
Gulf,-98.208975,28.028014
Gulf,-97.535391,28.59609
Gulf,-100.283225,25.610195
Gulf,-98.2908253,28.7843518
Gulf,-99.451104,27.428631
Gulf,-99.0836334,26.468729
Gulf,-99.763405,29.861044
Gulf,-99.531969,27.436583
Gulf,-96.822697,19.0557518
Gulf,-98.149946,28.011483
Gulf,-97.38623,25.861803
Gulf,-97.8368,28.0106
Gulf,-99.505582,30.063393
Gulf,-99.591989,27.635834
Gulf,-96.31622,17.75614
Gulf,-97.6763746,26.2262695
Gulf,-98.4381004,21.3071193
Gulf,-99.6808219,29.4397844
Gulf,-100.4085159,29.3598852
Gulf,-100.2713585,25.5454617
Gulf,-99.1507316,28.5470755
Gulf,-98.713789,26.7542713
Gulf,-99.146204,23.0397977
Gulf,-97.860565,28.209134
Gulf,-99.1076094,26.5655141
Gulf,-99.1584515,21.7946179
Gulf,-97.2760391,26.0847847
Gulf,-100.418298,25.6598047
Gulf,-94.8365,18.2135
Gulf,-98.9804847,26.9140539
Gulf,-98.7626427,29.5500389
Gulf,-98.7489607,23.7244609
Gulf,-97.24866,25.95476
Gulf,-99.5783615,29.4102922
Gulf,-98.0982971,26.5418515
Gulf,-99.24677,28.27446
Gulf,-100.061123,25.784532
Gulf,-99.1763306,26.8308109
Gulf,-99.0199467,26.8456563
Gulf,-98.3121001,28.8839275
Gulf,-99.0523611,28.5305
Gulf,-97.3744845,26.0958351
Gulf,-97.907107,23.829066
Gulf,-96.9519424,19.4269345
Gulf,-98.1696014,26.3857002
Gulf,-99.213961,28.643187
Gulf,-99.0841967,28.9286501
Gulf,-95.01353,18.35763
Gulf,-100.014549,29.932869
Gulf,-99.1717,22.6282
Gulf,-97.1742439,28.7230338
